part_id,year,hand_eye,scholarship,treat_a,treat_r,male,sport_code
1461, 2012, 47.495429247745314, 1, 0, 0, 1, 11
1209, 2013, 27.551944167964457, 1, 0, 0, 0, 24
1137, 2013, 42.7778953302216, 1, 0, 1, 1, 28
1004, 2013, 58.1613946333959, 1, 0, 1, 0, 13
1506, 2013, 59.838362087594106, 1, 0, 1, 1, 10
1587, 2012, 51.98568268817788, 1, 0, 0, 1, 10
1052, 2012, 49.675911189399265, 1, 0, 1, 1, 14
1130, 2013, 69.93005847842902, 1, 0, 1, 0, 26
1373, 2013, 44.367607089268525, 1, 0, 0, 0, 13
1591, 2012, 77.40361912323131, 1, 0, 0, 0, 14
1232, 2013, 70.2709273634689, 1, 0, 1, 1, 10
1574, 2012, 36.12023455755299, 1, 0, 0, 0, 16
1302, 2012, 35.78820966229249, 1, 0, 0, 1, 20
1006, 2013, 53.08856024390804, 1, 0, 0, 1, 18
1355, 2013, 41.505157657211036, 1, 0, 0, 0, 12
1221, 2013, 40.50722659305222, 1, 0, 0, 1, 26
1610, 2013, 58.309981361869994, 1, 0, 1, 0, 12
1120, 2013, 39.37526072514058, 1, 0, 0, 0, 17
1016, 2013, 59.56787080109, 1, 0, 0, 0, 15
1628, 2013, 47.98845624914712, 0, 0, 0, 1, 13
1408, 2013, 52.85599884071426, 1, 0, 0, 1, 10
1098, 2012, 69.72969031874868, 1, 0, 1, 1, 19
1399, 2013, 54.15842303104994, 1, 0, 1, 1, 10
1378, 2012, 44.21475421968521, 1, 0, 1, 0, 19
1321, 2012, 72.0352025076591, 1, 0, 0, 0, 23
1571, 2012, 44.66295347535766, 1, 0, 1, 0, 18
1424, 2013, 43.05207329592462, 0, 0, 0, 0, 11
1595, 2012, 44.50118572236687, 1, 0, 0, 0, 19
1260, 2012, 45.434447927600324, 1, 0, 1, 1, 10
1480, 2012, 63.99072855135992, 1, 0, 0, 1, 11
1375, 2013, 44.71294298335881, 1, 0, 0, 1, 10
1110, 2012, 47.48852353875752, 1, 0, 0, 1, 21
1158, 2013, 69.17446076030562, 0, 0, 1, 1, 21
1274, 2012, 37.09976292137581, 0, 0, 0, 0, 23
1507, 2012, 53.67543384768405, 1, 0, 0, 1, 22
1625, 2013, 85.6347577782221, 1, 0, 1, 0, 15
1439, 2013, 46.22722551506101, 1, 0, 0, 0, 24
1102, 2013, 54.934581222884674, 1, 0, 0, 1, 16
1175, 2012, 69.12769010168371, 1, 0, 0, 0, 14
1363, 2012, 48.59265501802984, 1, 0, 1, 1, 15
1632, 2013, 33.549659789229764, 0, 0, 0, 1, 13
1411, 2012, 27.89527634117267, 1, 0, 0, 1, 10
1014, 2013, 49.54441524297691, 1, 0, 0, 1, 27
1277, 2012, 42.12936743571542, 1, 0, 0, 0, 11
1007, 2013, 34.39481248624531, 1, 0, 0, 1, 12
1575, 2012, 53.52311697082925, 1, 0, 0, 1, 23
1358, 2013, 48.04683224202067, 1, 0, 0, 0, 13
1273, 2012, 61.734685482153196, 1, 0, 1, 0, 23
1024, 2012, 56.09412404280458, 1, 0, 1, 1, 24
1157, 2013, 57.08317139806164, 1, 0, 1, 0, 24
1433, 2012, 58.06607251758982, 1, 0, 0, 1, 13
1267, 2013, 52.618893611788806, 0, 0, 0, 1, 28
1509, 2012, 31.562759013443785, 0, 0, 0, 1, 13
1060, 2012, 30.40630527763672, 1, 0, 0, 1, 25
1176, 2013, 66.38079142004854, 1, 0, 1, 1, 10
1105, 2013, 49.332394885580456, 1, 0, 0, 0, 12
1496, 2012, 43.50378614876717, 1, 0, 0, 1, 21
1495, 2013, 52.66753193705485, 1, 0, 1, 1, 10
1449, 2013, 21.9841369210284, 0, 0, 0, 1, 26
1453, 2013, 65.35335591042116, 1, 0, 0, 0, 20
1367, 2012, 61.30412461755171, 1, 0, 1, 1, 15
1633, 2012, 61.41135465352819, 1, 0, 1, 0, 14
1314, 2012, 61.60022891828689, 1, 0, 1, 1, 10
1529, 2012, 52.29194012936004, 1, 0, 0, 1, 10
1180, 2013, 65.00414306434534, 1, 0, 0, 0, 17
1407, 2012, 54.10270978923799, 1, 0, 1, 0, 18
1083, 2013, 51.889405082415934, 0, 0, 1, 1, 20
1341, 2013, 49.553055581011456, 1, 0, 0, 0, 14
1518, 2012, 56.27911187885409, 1, 0, 0, 0, 12
1242, 2012, 60.64537802708147, 1, 0, 0, 1, 18
1103, 2013, 30.433334320239528, 1, 0, 0, 1, 10
1128, 2012, 48.96520131193951, 1, 0, 1, 1, 22
1097, 2012, 63.503593716478086, 0, 0, 0, 0, 13
1022, 2013, 57.22965648743973, 1, 0, 0, 0, 18
1079, 2013, 58.338954230214256, 1, 0, 1, 1, 26
1131, 2012, 45.749384758503695, 1, 0, 1, 0, 19
1444, 2012, 59.07998598390345, 1, 0, 1, 0, 21
1279, 2013, 49.3988861585487, 1, 0, 0, 1, 25
1497, 2013, 71.74457591982606, 1, 0, 0, 1, 22
1110, 2013, 52.614870351854684, 1, 0, 0, 1, 21
1384, 2012, 54.136139157266854, 0, 0, 1, 1, 27
1507, 2013, 50.58057301768236, 1, 0, 0, 1, 22
1020, 2013, 62.83828963050763, 1, 0, 0, 1, 12
1573, 2012, 33.57843010692422, 1, 0, 0, 1, 18
1459, 2013, 70.0673370632675, 1, 0, 0, 1, 19
1585, 2013, 72.31377242835433, 1, 0, 0, 1, 22
1214, 2012, 66.2962404268699, 1, 0, 1, 1, 13
1370, 2012, 52.926160156598044, 1, 0, 0, 1, 10
1267, 2012, 55.67837418931572, 0, 0, 0, 1, 28
1113, 2013, 26.18400356311984, 1, 0, 0, 1, 17
1089, 2013, 40.73661246011819, 1, 0, 0, 1, 10
1044, 2012, 64.12500340382066, 1, 0, 1, 1, 10
1318, 2013, 28.066148006022924, 0, 0, 0, 1, 24
1100, 2013, 32.54168978223336, 1, 0, 0, 1, 20
1332, 2013, 43.58727626979856, 1, 0, 1, 1, 21
1618, 2013, 48.47267603024602, 1, 0, 0, 1, 10
1431, 2012, 67.66745132116118, 1, 0, 1, 1, 10
1604, 2013, 30.05938051650275, 1, 0, 1, 1, 10
1123, 2013, 35.37123316110898, 1, 0, 0, 0, 14
1493, 2013, 52.34216328961411, 1, 0, 0, 1, 16
1013, 2012, 58.50023029489169, 1, 0, 0, 0, 20
1582, 2013, 36.70266919039847, 1, 0, 0, 0, 20
1561, 2012, 40.81865201590824, 1, 0, 1, 1, 17
1059, 2012, 51.32071018084093, 1, 0, 0, 1, 24
1472, 2012, 51.08311463456031, 1, 0, 1, 0, 11
1027, 2012, 70.1989403046587, 1, 0, 0, 0, 26
1477, 2012, 28.822548425098923, 1, 0, 0, 0, 20
1139, 2012, 48.55214298408966, 1, 0, 1, 0, 22
1063, 2012, 21.574537498027098, 0, 0, 0, 0, 17
1424, 2012, 50.133193372490645, 0, 0, 0, 0, 11
1145, 2012, 56.413190940139714, 1, 0, 1, 0, 15
1423, 2012, 39.0194159692859, 1, 0, 0, 0, 21
1546, 2012, 53.30310038040856, 1, 0, 0, 1, 20
1497, 2012, 66.79180247595511, 1, 0, 0, 1, 22
1452, 2012, 41.983871211039585, 1, 0, 0, 0, 27
1512, 2013, 64.51286466878128, 1, 0, 1, 0, 13
1484, 2012, 58.96851620686605, 1, 0, 0, 1, 17
1445, 2012, 48.518544780946804, 1, 0, 0, 1, 28
1049, 2012, 33.17064180177803, 0, 0, 0, 0, 17
1185, 2013, 46.938577405224564, 1, 0, 0, 1, 20
1297, 2013, 51.03852582352226, 0, 0, 0, 0, 16
1032, 2012, 56.13403965391682, 1, 0, 1, 0, 28
1246, 2012, 36.910190977667256, 1, 0, 0, 0, 11
1379, 2012, 57.83643524988474, 1, 0, 0, 1, 27
1230, 2012, 42.98105058815726, 1, 0, 0, 0, 16
1502, 2013, 49.30027337040664, 1, 0, 0, 1, 28
1317, 2013, 33.58651366855292, 0, 0, 0, 0, 12
1158, 2012, 63.49664708880945, 0, 0, 1, 1, 21
1523, 2012, 63.7814888804229, 0, 0, 0, 1, 24
1620, 2012, 66.31865234420198, 0, 0, 0, 1, 22
1306, 2012, 58.29756965564934, 1, 0, 1, 1, 15
1118, 2013, 35.71513250405718, 1, 0, 0, 0, 23
1119, 2013, 51.59613073099121, 1, 0, 0, 1, 14
1337, 2012, 53.69996751601728, 1, 0, 0, 1, 21
1233, 2012, 61.6473270865275, 1, 0, 1, 1, 14
1363, 2013, 50.53651046258985, 1, 0, 1, 1, 15
1148, 2012, 43.43502930632821, 1, 0, 0, 1, 10
1201, 2013, 71.92241515186947, 1, 0, 0, 1, 19
1611, 2012, 56.36025500775066, 1, 0, 1, 1, 18
1639, 2012, 46.50945521595682, 1, 0, 1, 0, 12
1175, 2013, 77.98679296750176, 1, 0, 0, 0, 14
1095, 2013, 53.58079913390021, 1, 0, 0, 1, 23
1285, 2012, 49.84424917919826, 1, 0, 1, 1, 15
1508, 2013, 57.26835522978329, 1, 0, 1, 0, 21
1029, 2012, 52.53396509508042, 0, 0, 0, 0, 25
1505, 2012, 56.287575139066824, 1, 0, 0, 1, 20
1154, 2012, 51.89872767852768, 1, 0, 1, 1, 18
1138, 2012, 54.58746851259793, 0, 0, 0, 0, 24
1263, 2012, 39.13805020883011, 1, 0, 0, 0, 25
1156, 2012, 55.6973475361044, 1, 0, 1, 0, 17
1330, 2012, 48.12178355455258, 1, 0, 1, 0, 18
1608, 2012, 43.7876321514016, 1, 0, 0, 0, 12
1322, 2012, 42.77821098757168, 1, 0, 0, 0, 23
1586, 2012, 61.87129552595641, 1, 0, 1, 1, 24
1352, 2013, 32.45033339786457, 1, 0, 0, 1, 17
1104, 2012, 46.73313397022474, 1, 0, 1, 1, 27
1392, 2012, 35.94302663603634, 0, 0, 1, 1, 14
1488, 2012, 50.47316791141773, 1, 0, 0, 1, 21
1474, 2012, 57.96004797087853, 1, 0, 0, 1, 21
1025, 2013, 24.989855052576797, 1, 0, 0, 0, 17
1569, 2013, 27.35452491851948, 1, 0, 0, 1, 24
1499, 2013, 44.005503872191184, 1, 0, 0, 0, 16
1429, 2012, 52.17916321341148, 0, 0, 1, 1, 17
1394, 2013, 78.66014628470366, 1, 0, 1, 0, 16
1204, 2013, 37.36214419402321, 1, 0, 0, 1, 19
1015, 2013, 46.86127398269708, 1, 0, 0, 1, 10
1355, 2012, 40.72563457551625, 1, 0, 0, 0, 12
1328, 2013, 52.41476168592804, 1, 0, 1, 1, 10
1114, 2013, 59.26569590176904, 1, 0, 1, 1, 10
1289, 2012, 47.562872579352764, 1, 0, 0, 1, 27
1630, 2012, 41.33449361512279, 1, 0, 0, 1, 25
1555, 2012, 52.38579593287519, 1, 0, 1, 1, 12
1062, 2012, 53.94094460784315, 1, 0, 0, 0, 23
1368, 2013, 48.75654430990979, 1, 0, 0, 1, 11
1402, 2013, 38.10341142055188, 1, 0, 0, 0, 24
1608, 2013, 39.39187481903868, 1, 0, 0, 0, 12
1473, 2013, 42.05085968780274, 1, 0, 0, 0, 11
1444, 2013, 60.08284133675372, 1, 0, 1, 0, 21
1618, 2012, 51.771168709896415, 1, 0, 0, 1, 10
1039, 2012, 39.91309055354699, 1, 0, 1, 1, 10
1529, 2013, 56.95958571092161, 1, 0, 0, 1, 10
1593, 2012, 44.53448764970586, 0, 0, 1, 1, 13
1490, 2012, 40.303414709994094, 1, 0, 0, 1, 10
1365, 2013, 37.328214070665474, 0, 0, 0, 1, 25
1282, 2013, 38.45393127073649, 1, 0, 1, 0, 19
1614, 2013, 57.48175306388593, 0, 0, 0, 1, 23
1043, 2013, 55.58132221737586, 1, 0, 1, 0, 20
1530, 2012, 50.78396566571587, 1, 0, 1, 1, 10
1532, 2012, 67.67971390751364, 1, 0, 1, 1, 19
1168, 2012, 51.7228667932722, 1, 0, 0, 1, 26
1382, 2013, 44.26223377138826, 1, 0, 0, 0, 23
1477, 2013, 37.51870888233378, 1, 0, 0, 0, 20
1574, 2013, 40.13695766018197, 1, 0, 0, 0, 16
1520, 2013, 65.99709327419497, 1, 0, 1, 1, 13
1255, 2012, 32.08962238688522, 1, 0, 0, 0, 17
1558, 2013, 74.11287958160624, 1, 0, 1, 1, 19
1171, 2013, 57.688924658708466, 1, 0, 0, 0, 12
1381, 2013, 60.577658110709834, 1, 0, 0, 1, 11
1194, 2012, 44.2286635549225, 1, 0, 0, 0, 20
1135, 2012, 52.13518601904645, 1, 0, 0, 1, 10
1354, 2013, 61.55870277567951, 0, 0, 1, 0, 22
1146, 2013, 60.53618866397728, 1, 0, 1, 1, 23
1210, 2012, 48.94883097164942, 1, 0, 0, 1, 10
1198, 2012, 52.153996112205704, 1, 0, 1, 0, 18
1085, 2013, 64.26444970073761, 1, 0, 1, 0, 23
1387, 2013, 49.36683959047733, 0, 0, 1, 0, 19
1292, 2013, 59.94402968633577, 1, 0, 0, 0, 12
1239, 2013, 42.2521888709471, 1, 0, 1, 1, 20
1453, 2012, 65.26792859310696, 1, 0, 0, 0, 20
1492, 2013, 56.99429797168378, 1, 0, 1, 1, 12
1318, 2012, 39.60686795785935, 0, 0, 0, 1, 24
1450, 2013, 74.17062152172836, 1, 0, 0, 1, 14
1021, 2013, 61.45637529692527, 1, 0, 0, 1, 26
1312, 2013, 55.39896101716994, 1, 0, 0, 0, 23
1425, 2012, 49.957775058816694, 1, 0, 0, 1, 19
1622, 2012, 47.478826075069314, 1, 0, 1, 0, 18
1584, 2012, 50.704627113099185, 1, 0, 0, 1, 13
1078, 2012, 41.00691643811354, 1, 0, 0, 0, 28
1616, 2013, 50.687351841636364, 1, 0, 0, 1, 10
1018, 2013, 66.97631427232402, 1, 0, 1, 0, 19
1026, 2013, 65.05756580044816, 1, 0, 0, 0, 24
1544, 2013, 48.27541473864019, 1, 0, 0, 1, 22
1513, 2013, 65.4400886401608, 1, 0, 0, 1, 10
1008, 2012, 49.25482995592462, 1, 0, 0, 1, 22
1578, 2013, 56.66880631704889, 1, 0, 0, 1, 27
1504, 2012, 34.758578141664174, 1, 0, 0, 0, 13
1347, 2012, 41.590493015311225, 0, 0, 0, 0, 21
1193, 2012, 50.98955784877131, 1, 0, 0, 0, 23
1372, 2012, 51.70600178486368, 1, 0, 1, 0, 16
1461, 2013, 55.854669135288944, 1, 0, 0, 1, 11
1627, 2012, 51.13352506912077, 1, 0, 0, 1, 24
1243, 2013, 70.13788970126375, 1, 0, 0, 1, 18
1542, 2013, 58.092751862309846, 1, 0, 0, 0, 28
1487, 2012, 52.66934948524614, 1, 0, 0, 0, 27
1108, 2012, 68.38321079538066, 1, 0, 1, 1, 17
1125, 2012, 60.59975466856936, 1, 0, 0, 0, 21
1425, 2013, 40.233677456781905, 1, 0, 0, 1, 19
1561, 2013, 38.442349110235185, 1, 0, 1, 1, 17
1299, 2012, 48.921394217723694, 1, 0, 0, 1, 10
1617, 2013, 50.98809147095504, 1, 0, 0, 0, 20
1573, 2013, 36.66541704038771, 1, 0, 0, 1, 18
1640, 2013, 63.11476718896436, 0, 0, 1, 0, 16
1350, 2013, 55.83031636725157, 1, 0, 1, 1, 15
1078, 2013, 52.91259177137678, 1, 0, 0, 0, 28
1055, 2013, 63.86602902296236, 1, 0, 1, 0, 16
1278, 2012, 50.71423894367682, 1, 0, 1, 0, 22
1364, 2013, 62.33551813547007, 1, 0, 0, 1, 17
1335, 2013, 55.51586792616967, 1, 0, 1, 1, 28
1183, 2012, 46.12934174761925, 1, 0, 0, 0, 14
1259, 2013, 63.46813411033203, 1, 0, 1, 1, 23
1465, 2013, 43.17655746565204, 1, 0, 0, 1, 14
1553, 2013, 58.59069149383728, 1, 0, 1, 1, 10
1258, 2012, 47.35163810120537, 1, 0, 1, 1, 26
1142, 2012, 34.25858980524607, 1, 0, 0, 1, 17
1603, 2012, 40.869164398379084, 1, 0, 0, 1, 10
1498, 2013, 57.314205065673455, 1, 0, 0, 0, 18
1127, 2012, 41.14154057480413, 1, 0, 0, 0, 27
1503, 2013, 41.83346138493774, 1, 0, 1, 1, 19
1019, 2013, 40.77922842347636, 1, 0, 0, 1, 25
1446, 2012, 40.60071758787237, 1, 0, 0, 0, 15
1567, 2012, 52.26008479113168, 0, 0, 0, 1, 27
1435, 2013, 53.964952054078566, 1, 0, 0, 0, 14
1589, 2012, 51.315839726498915, 1, 0, 0, 0, 12
1161, 2012, 55.8994266681393, 1, 0, 1, 1, 17
1300, 2013, 48.49016556314197, 0, 0, 0, 1, 15
1379, 2013, 49.425538473557154, 1, 0, 0, 1, 27
1116, 2013, 48.62049731246606, 1, 0, 0, 1, 22
1538, 2012, 47.19774766478349, 1, 0, 0, 1, 21
1311, 2013, 71.91707049657023, 1, 0, 1, 0, 12
1354, 2012, 54.6292177567461, 0, 0, 1, 0, 22
1079, 2012, 53.50732376054003, 1, 0, 1, 1, 26
1342, 2013, 59.32368070441798, 1, 0, 0, 1, 10
1498, 2012, 56.925169841610376, 1, 0, 0, 0, 18
1337, 2013, 56.301691284055785, 1, 0, 0, 1, 21
1139, 2013, 50.32836642560049, 1, 0, 1, 0, 22
1551, 2012, 52.20378543456717, 0, 0, 0, 1, 27
1191, 2012, 43.85337958003461, 1, 0, 0, 1, 10
1588, 2012, 40.64227362279429, 1, 0, 1, 1, 10
1351, 2013, 47.35522839792786, 1, 0, 1, 1, 25
1024, 2013, 50.953483851087555, 1, 0, 1, 1, 24
1000, 2013, 47.57843870440649, 1, 0, 0, 0, 23
1601, 2012, 70.44805974253374, 1, 0, 1, 1, 22
1370, 2013, 56.68041556658495, 1, 0, 0, 1, 10
1090, 2013, 47.12851478073185, 1, 0, 0, 0, 20
1455, 2012, 57.310059895363935, 1, 0, 0, 0, 23
1493, 2012, 48.28141597315872, 1, 0, 0, 1, 16
1524, 2012, 46.14445999285291, 1, 0, 0, 0, 15
1606, 2012, 53.71359932752298, 0, 0, 0, 0, 25
1305, 2012, 49.50323634819905, 0, 0, 1, 1, 14
1313, 2013, 50.689096565156134, 1, 0, 0, 0, 13
1563, 2012, 46.769507637740475, 0, 0, 0, 0, 12
1039, 2013, 51.232212164572545, 1, 0, 1, 1, 10
1437, 2012, 20.294070314366333, 0, 0, 0, 1, 11
1225, 2013, 58.26980930519631, 1, 0, 0, 1, 19
1271, 2013, 76.63369731549224, 1, 0, 1, 1, 28
1076, 2013, 67.23752162240001, 1, 0, 0, 0, 12
1517, 2013, 52.96958120398676, 1, 0, 0, 1, 10
1255, 2013, 35.557060805112336, 1, 0, 0, 0, 17
1462, 2013, 63.426022348408345, 1, 0, 0, 0, 21
1213, 2012, 53.09233745952922, 1, 0, 0, 1, 10
1166, 2013, 48.63332727932418, 0, 0, 1, 1, 12
1069, 2013, 55.18037346580887, 1, 0, 0, 0, 13
1562, 2012, 49.50159560305819, 0, 0, 1, 1, 15
1264, 2013, 32.980963026314896, 0, 0, 1, 1, 15
1473, 2012, 37.99321108120508, 1, 0, 0, 0, 11
1220, 2012, 46.75485916956351, 0, 0, 0, 0, 20
1522, 2013, 37.23902583041391, 1, 0, 0, 1, 10
1196, 2013, 50.585582755124875, 1, 0, 0, 1, 18
1381, 2012, 58.85025927125635, 1, 0, 0, 1, 11
1245, 2012, 54.51002805907536, 1, 0, 1, 0, 15
1566, 2013, 61.18339934371942, 1, 0, 0, 1, 10
1410, 2013, 58.14717260495691, 1, 0, 1, 0, 23
1056, 2013, 49.651107964285565, 0, 0, 0, 1, 19
1297, 2012, 54.91402429928143, 0, 0, 0, 0, 16
1256, 2013, 53.052823438213004, 1, 0, 0, 1, 22
1535, 2013, 57.65676911441864, 0, 0, 0, 0, 26
1004, 2012, 54.654360863872554, 1, 0, 1, 0, 13
1422, 2013, 46.79690747726113, 1, 0, 0, 1, 10
1586, 2013, 67.35022679731172, 1, 0, 1, 1, 24
1238, 2012, 48.16981696046698, 1, 0, 0, 1, 10
1488, 2013, 46.51019070338496, 1, 0, 0, 1, 21
1082, 2013, 43.777061579981726, 1, 0, 1, 1, 16
1058, 2012, 60.29373167829594, 1, 0, 1, 1, 26
1117, 2012, 62.40946089296739, 1, 0, 0, 1, 22
1099, 2012, 46.53673003101637, 1, 0, 0, 1, 10
1553, 2012, 52.29709078292159, 1, 0, 1, 1, 10
1416, 2012, 61.856665444004726, 1, 0, 0, 1, 23
1463, 2012, 49.06313000186585, 1, 0, 0, 1, 10
1182, 2013, 67.08141184439765, 1, 0, 0, 0, 12
1111, 2012, 46.74414386177674, 1, 0, 1, 1, 10
1314, 2013, 65.51475150800226, 1, 0, 1, 1, 10
1428, 2012, 64.06769996811104, 1, 0, 0, 1, 25
1061, 2012, 40.033345192021656, 1, 0, 0, 0, 11
1511, 2012, 65.60722659705354, 1, 0, 0, 1, 13
1576, 2012, 41.75939473515193, 1, 0, 1, 1, 19
1568, 2012, 24.742244599054143, 1, 0, 0, 1, 10
1448, 2013, 56.94539941058565, 0, 0, 0, 1, 27
1440, 2012, 46.78827599198114, 1, 0, 0, 1, 24
1265, 2013, 68.82640884404208, 1, 0, 0, 0, 21
1629, 2012, 53.81186593795124, 1, 0, 1, 0, 14
1170, 2012, 48.420397555430604, 1, 0, 0, 0, 14
1258, 2013, 49.49436978044645, 1, 0, 1, 1, 26
1451, 2012, 59.85230966951674, 1, 0, 0, 0, 19
1174, 2012, 65.44994902857584, 1, 0, 0, 1, 21
1122, 2013, 47.44477036094477, 1, 0, 0, 1, 10
1182, 2012, 64.36319733716931, 1, 0, 0, 0, 12
1459, 2012, 60.129015657527894, 1, 0, 0, 1, 19
1200, 2013, 66.94787271434888, 0, 0, 0, 0, 11
1344, 2012, 34.12258808876661, 1, 0, 0, 0, 25
1405, 2012, 58.13453997119426, 1, 0, 1, 1, 26
1376, 2012, 46.940648096968786, 1, 0, 0, 0, 11
1622, 2013, 46.153790180871795, 1, 0, 1, 0, 18
1514, 2013, 43.995717617041855, 1, 0, 0, 1, 27
1339, 2013, 46.21280685446065, 1, 0, 1, 0, 17
1050, 2012, 68.52507019886681, 1, 0, 1, 1, 28
1479, 2012, 45.804244153338345, 0, 0, 0, 1, 17
1220, 2013, 46.2402028078155, 0, 0, 0, 0, 20
1336, 2012, 43.604183981422025, 1, 0, 0, 0, 18
1291, 2012, 47.72396866089543, 1, 0, 0, 0, 15
1346, 2012, 46.09149104667323, 1, 0, 1, 1, 12
1216, 2013, 41.61932454172051, 1, 0, 1, 0, 27
1383, 2013, 44.05793237524908, 1, 0, 0, 1, 18
